GEO,WEEK_START,YT_PAID_IMP,YT_ORG_IMP,GOOGLE_IMP,EMAIL_IMP,FB_IMP,AFF_IMP,GOOGLE_SPEND,FB_SPEND,AFF_SPEND,REVENUE
X,3/30/19,273,6737,363453,470637,99695,10949,7785.16,1704.78,337.5,59525
X,4/6/19,2961,7671,415978,394049,47344,10699,6439.34,916.11,127.59,67330
X,4/13/19,2804,7387,498996,382587,77727,9640,4490.96,2133.61,143.15,57629
X,4/20/19,4502,6764,521296,415327,110827,8997,8351.16,2518.54,155.87,66127
X,4/27/19,6058,5902,416520,482122,94090,9794,4948.26,1714.79,141.03,81906
X,5/4/19,7725,5355,487698,343542,69999,7191,9393.06,1527.73,93.84,69835
X,5/11/19,9035,7676,438332,282736,87928,7840,6469.78,1167.24,179.93,80297
X,5/18/19,10329,10142,368783,333765,139168,7455,8828.67,1628.27,221.41,56363
X,5/25/19,10872,8051,476455,324107,164878,6307,8919.24,4154.93,149,74528
X,6/1/19,12008,9162,470623,283209,55732,6807,6776.97,1166.19,177.66,68232
X,6/8/19,70402,14277,446602,263190,121139,7666,6109.52,3025.45,134.54,58670
X,6/15/19,40755,13776,294422,282846,126480,8354,5511.58,2845.8,152.25,81129
X,6/22/19,17142,13827,208334,340768,112308,7234,1912.51,2552.2,110.68,74038
X,6/29/19,19822,13847,378030,350573,68554,6697,9050.04,1758.41,132.6,62801
X,7/6/19,17403,12943,500342,326404,63756,8321,7385.05,1735.76,224.67,59291
X,7/13/19,16515,23023,565176,206309,156889,11868,13428.58,1765,205.61,87767
X,7/20/19,15526,30096,468399,435026,77824,9957,7335.13,2381.41,280.04,75207
X,7/27/19,24152,23903,488164,274991,105986,9138,9402.04,1263.88,135.7,54898
X,8/3/19,43308,30856,253400,216935,43318,7959,5473.44,1189.08,198.78,58831
X,8/10/19,21214,34514,309753,264686,59361,9412,7248.22,1202.06,266.83,49584
X,8/17/19,20796,32372,376954,288926,89305,9045,7599.39,2150.02,144.49,80321
X,8/24/19,22012,22747,483768,287069,70414,8201,4353.91,982.28,134.7,110061
X,8/31/19,20402,14155,367312,311511,71883,7964,8793.45,2118.75,200.69,82833
X,9/7/19,21869,11363,494129,388379,184193,6547,6848.63,3315.47,192.97,87534
X,9/14/19,21781,9501,302648,494031,170247,8343,4249.18,3983.78,93.86,100310
X,9/21/19,21826,9358,306608,501566,311681,7288,3476.93,6241.41,204.98,81484
X,9/28/19,30089,13662,530851,296479,719323,8291,12135.25,8092.38,126.85,69800
X,10/5/19,6113,14175,559739,428079,225116,7975,11082.83,6483.34,166.88,136429
X,10/12/19,6756,8239,496762,456357,228067,7175,6527.45,4874.93,154.98,121313
X,10/19/19,10212,8898,448289,406113,191395,10119,8634.05,3143.66,318.75,121753
X,10/26/19,8962,8122,871050,399940,169348,8742,19598.63,4458.09,143.59,113330
X,11/2/19,9099,9936,965615,366161,183519,7926,19988.23,3468.51,160.5,108607
X,11/9/19,9493,13518,2464139,587958,302057,8186,61652.76,6184.62,108.67,198944
X,11/16/19,10580,20239,2216319,759569,522257,8854,23936.25,14335.95,121.52,204308
X,11/23/19,7215,17465,1813373,412096,1034241,8696,40800.89,18150.93,273.92,207593
X,11/30/19,7357,13718,1969653,758642,599885,7896,35099.22,13497.41,211.42,382727
X,12/7/19,7353,12169,943473,695641,634138,6621,17152.34,17121.73,165.36,377519
X,12/14/19,7197,13098,346463,415605,579241,5562,6173.97,14727.2,98.86,270286
X,12/21/19,6972,11942,289934,420592,298055,5090,3392.23,3487.24,136.28,183256
X,12/28/19,6684,13350,537429,287902,92224,7432,7352.03,2344.8,215.71,121903
X,1/4/20,23590,16251,277927,332189,76366,6192,5102.74,1821.33,147.68,121031
X,1/11/20,8378,19289,276121,441010,105661,7444,5417.49,2686.43,165.82,86953
X,1/18/20,17040,18780,301396,418148,130750,7540,3092.32,3677.34,186.62,108492
X,1/25/20,17303,17382,517656,345540,91030,8418,6708.82,1413.24,248.12,83236
X,2/1/20,22077,20681,568303,1077577,33168,7447,6751.44,664.19,139.07,78703
X,2/8/20,21203,22437,541843,394818,136605,6266,7217.35,3934.22,90.23,79470
X,2/15/20,20287,26079,390240,312127,252673,7219,4003.86,5400.89,131.57,129115
X,2/22/20,16830,25685,410365,449506,243408,8109,9528.68,6352.95,160.56,104905
X,2/29/20,14249,23289,394187,323945,130793,6289,8514.44,3031.13,148.58,89158
Y,1/6/18,309,688,386,280251,53351,17632,5.07,1584.52,384.82,50834
Y,1/13/18,460,792,604,404353,9538,13417,10.65,111.59,295.84,66759
Y,1/20/18,169,70,844,342997,26143,21564,17.77,399.99,480.34,46277
Y,1/27/18,729,541,400,334405,46261,13963,5.62,530.84,172.79,50479
Y,2/3/18,887,244,889,326036,27250,10030,16,582.47,300.15,47459
Y,2/10/18,367,9,293,347742,26244,12143,5.85,501.92,183.06,44495
Y,2/17/18,207,656,337,506873,68402,12228,5.22,2093.1,365.92,63199
Y,2/24/18,510,164,976,443765,614,10763,20.38,7.05,130.77,63709
Y,3/3/18,935,976,301,337941,8228,11943,7.53,253.63,330.52,49974
Y,3/10/18,878,964,78,377089,38974,12035,0.97,675.22,246.42,54074
Y,3/17/18,964,595,843,371929,5106,13276,8.35,90.76,310.66,54034
Y,3/24/18,606,467,761,338919,37991,14932,7.26,829.15,319.17,63061
Y,3/31/18,208,668,783,341180,24600,12151,7.05,531.36,147.63,41139
Y,4/7/18,361,888,103638,335149,42322,12144,1268.53,1056.99,349.75,38562
Y,4/14/18,156,871,161927,406099,37151,12138,1603.08,718.87,142.01,48351
Y,4/21/18,499,923,141338,329726,23113,12075,3383.63,660.45,320.59,53090
Y,4/28/18,422,861,150572,378642,16344,9993,2601.88,404.51,256.32,41370
Y,5/5/18,540,919,176201,319424,30580,8870,2442.15,550.44,147.69,48730
Y,5/12/18,242,153,218164,277559,29554,11442,4123.3,605.12,195.66,59898
Y,5/19/18,187,481,223508,302404,3062,8975,2212.73,53.74,121.16,38501
Y,5/26/18,92,804,216593,365849,8821,11657,2534.14,275.88,299,34150
Y,6/2/18,518,438,173830,266883,29517,11017,3566.99,923.14,195.83,45456
Y,6/9/18,811,827,162462,300085,47071,9938,1637.62,857.87,129.69,52004
Y,6/16/18,223,729,146620,270887,25854,9672,1504.32,511.91,128.4,43416
Y,6/23/18,114,687,158696,315296,18042,12533,3027.92,389.71,152.28,39172
Y,6/30/18,854,577,191621,297690,21686,13515,4518.42,292.76,285.84,47870
Y,7/7/18,699,820,283215,259628,17770,12572,6882.12,399.83,342.27,35073
Y,7/14/18,244,273,326958,370326,65653,15147,4237.38,2038.53,173.81,46310
Y,7/21/18,27,317,244988,281751,56262,11922,4674.37,860.81,219.96,58432
Y,7/28/18,757,497,256921,294326,35996,10161,3190.96,1133.87,178.33,45749
Y,8/4/18,277,752,243031,228677,38994,10114,5949.4,447.46,184.33,34086
Y,8/11/18,252,759,254060,285460,47202,10293,4664.54,807.15,280.23,33210
Y,8/18/18,982,914,387522,330561,78342,10448,8021.71,2097.61,159.85,45679
Y,8/25/18,233,614,384262,335475,155401,14005,8922.56,3496.52,431.7,56052
Y,9/1/18,965,565,414987,265387,121001,11500,5303.53,2613.62,217.35,45187
Y,9/8/18,330,799,380748,278431,138045,9531,4454.75,4317.36,107.22,49861
Y,9/15/18,763,184,437503,270334,102475,8840,7953.8,2351.8,236.69,44611
Y,9/22/18,344,1,413953,261516,109970,6807,7153.11,2598.04,182.26,50735
Y,9/29/18,171,913,538635,231015,103823,8228,8241.12,1868.81,105.52,53111
Y,10/6/18,573,566,489114,212274,48610,6255,6074.8,973.42,128.07,54686
Y,10/13/18,322,1213,412125,210683,60053,6161,9866.27,1607.92,167.73,59927
Y,10/20/18,839,1529,541350,207176,54252,6541,11595.72,878.88,85.36,67108
Y,10/27/18,252,1054,498093,218554,57080,5534,10400.18,1720.96,103.35,67040
Y,11/3/18,490,1638,483552,214831,84155,6812,8007.62,2461.53,186.99,93209
Y,11/10/18,667,2930,834574,445387,136277,6460,15923.67,3526.17,178.78,135568
Y,11/17/18,618,2198,1298370,437499,181856,4956,26876.26,2455.06,139.39,174242
Y,11/24/18,729,2053,1467291,445258,333074,5647,26675.35,9367.71,108,260833
Y,12/1/18,856,1767,925877,549544,66277,5737,18499.02,1014.04,145.86,190132
Y,12/8/18,11019,1863,431028,339877,32679,7197,6439.56,897.04,186.22,129598
Y,12/15/18,8781,1723,310551,282304,57911,5912,7490.49,1706.93,115.73,138810
Y,12/22/18,3761,2756,295141,275333,27968,7328,6321.92,427.91,135.2,75489
Y,12/29/18,3338,2576,317672,388608,16668,8530,3773.94,412.53,184.25,49507
Y,1/5/19,2511,2313,282458,387728,8595,9917,5897.72,228.2,240.98,45348
Y,1/12/19,3478,2332,262036,290771,21022,10414,4858.15,288.53,257.75,43079
Y,1/19/19,4624,1616,274460,365128,46889,10617,6817.59,1287.1,143.33,60324
Y,1/26/19,4320,2370,283458,297255,164977,13102,3571.57,5159.66,226.99,50894
Y,2/2/19,2911,1456,323341,285389,111322,10922,5994.74,2229.22,203.97,45894
Y,2/9/19,4272,1747,257078,286629,54452,9808,6154.45,857.62,225.09,52755
Y,2/16/19,5162,2597,187426,366597,71295,10466,3238.72,2181.63,266.1,74590
Y,2/23/19,2649,1678,207143,240932,28017,8844,2908.29,586.26,181.08,51541
Y,3/2/19,899,2087,312073,330405,17109,10454,3314.22,296.41,209.34,53082
Y,3/9/19,320,1594,315548,308728,24369,10241,3010.33,509.92,299.55,44106
Y,3/16/19,791,1672,304141,283992,49095,12867,3448.96,718.01,275.03,59974
Y,3/23/19,539,3387,390721,283959,65467,9188,9775.84,1546.66,198.46,54606
Y,3/30/19,420,4717,246668,347715,81343,10206,4928.43,1885.12,158.45,51809
Y,4/6/19,1542,5049,294512,291025,36374,8366,5301.22,605.63,178.82,49287
Y,4/13/19,1901,4868,389799,282585,68612,8852,8700.31,2022.34,256.93,48228
Y,4/20/19,2473,5055,370856,306738,93852,7254,7810.23,2006.09,81.61,55709
Y,4/27/19,2973,3674,293636,356560,85198,7677,3118.41,2242.84,174.46,50740
Y,5/4/19,3906,3524,363782,254077,52142,4599,4780.1,1384.37,52.77,47207
Y,5/11/19,4008,4690,298297,209280,70620,5784,3114.22,1906.74,121.03,55312
Y,5/18/19,5440,5754,249307,246418,106508,5088,4577.28,2228.68,82.43,41919
Y,5/25/19,6031,5511,351067,240156,121917,5971,5624.09,1453.86,163.9,51639
Y,6/1/19,8254,5996,315371,209741,39832,4934,6187.58,1129.24,79.93,51986
Y,6/8/19,35987,8626,303665,194464,98355,6203,5848.59,2921.14,111.65,33655
Y,6/15/19,23277,8647,203923,209828,114459,7371,2018.84,2189.03,152.58,59592
Y,6/22/19,9168,7371,135536,251610,100045,6491,2366.46,2093.44,137.28,51150
Y,6/29/19,9402,7167,259757,258762,62699,5186,6452.36,832.33,72.34,43279
Y,7/6/19,8898,8185,335935,241838,53816,5333,7619.01,678.08,88.79,40177
Y,7/13/19,8879,12531,398401,153086,129075,8058,6454.1,3949.7,135.98,53658
Y,7/20/19,8062,17191,321212,321825,72236,7595,3411.27,1349.01,109.37,49738
Y,7/27/19,12996,14235,345449,203382,88091,6829,8580.95,2180.25,106.02,31969
Y,8/3/19,26218,18016,163966,160708,34559,4866,2331.6,1049.73,130.29,48636
Y,8/10/19,13321,20436,203426,196212,43739,6473,2013.92,698.73,139.82,32514
Y,8/17/19,13654,19260,252162,214223,67182,5611,3948.86,786.03,70.7,48053
Y,8/24/19,14030,13630,359623,212947,50794,6263,7897.32,845.72,183.19,70454
Y,8/31/19,14029,8884,243571,231087,54338,7014,4735.02,1638.29,170.44,51498
Y,9/7/19,12944,7110,338346,287388,130108,4915,5298.5,2868.88,112.8,58710
Y,9/14/19,13274,6289,202902,365279,121833,5628,3140.92,1535.1,100.04,59494
Y,9/21/19,13307,5856,201971,371058,195133,4826,3162.87,5707.64,135.73,52600
Y,9/28/19,15955,7607,400748,219674,506397,6779,7285.6,8089.69,115.92,56554
Y,10/5/19,4451,9121,401910,317168,149516,5739,6149.22,2153.03,142.04,93063
Y,10/12/19,3720,5130,341710,337382,171599,4296,8426.57,2934.34,112.13,82582
Y,10/19/19,6379,5310,312404,300835,140635,6226,5735.74,2278.29,109.27,99690
Y,10/26/19,4726,6080,609290,295609,137555,6069,15244.44,2104.59,77.83,71907
Y,11/2/19,5367,6997,774870,270826,143144,6347,8787.03,3510.61,87.11,99896
Y,11/9/19,5407,9256,1663697,435497,241315,9330,32042.8,7601.42,243.51,139019
Y,11/16/19,5786,12776,1736634,562124,426918,4779,41887.61,8068.75,104.3,151564
Y,11/23/19,3630,11361,1515977,304951,891461,5826,30562.1,26075.23,117.98,171592
Y,11/30/19,3892,8896,1528407,560748,524184,4591,24760.19,11912.08,116.73,268802
Y,12/7/19,3813,7308,673385,514986,546675,5108,16120.84,10578.16,83.9,246999
Y,12/14/19,4508,8126,217713,307843,516428,4041,2625.62,14408.34,106.38,192125
Y,12/21/19,3600,7496,183690,311099,261128,4584,4166.09,4406.54,143.36,128506
Y,12/28/19,3410,8090,379934,212782,69035,6731,9437.56,994.1,104.5,78019
Y,1/4/20,14687,9329,187927,246159,64189,6123,2063.44,967.65,148.79,92592
Y,1/11/20,4106,12558,166657,326517,86899,5920,2249.87,2541.8,86.58,64071
Y,1/18/20,8294,12546,191790,309164,99475,7357,3693.88,2618.68,97.66,70422
Y,1/25/20,10714,11791,355433,255767,78104,5878,3902.65,1019.26,144.16,53213
Y,2/1/20,13810,14031,383394,796597,26257,6247,7246.15,809.37,75.9,57879
Y,2/8/20,12375,13663,401667,292149,112282,4982,5205.6,3031.61,110.97,49217
Y,2/15/20,11815,16391,281827,231160,205088,5732,3855.39,3968.45,104.47,88094
Y,2/22/20,9564,15466,291352,332066,192817,7692,6607.86,5466.36,233.64,90010
Y,2/29/20,8020,13804,278020,239645,115236,6670,4754.14,1633.47,96.05,72229
Z,1/6/18,165,346,440,939301,156226,43811,4.83,1792.69,690.02,113911
Z,1/13/18,101,571,347,1358203,24364,37350,4.37,608.49,781.55,107477
Z,1/20/18,873,128,716,1152332,81574,57746,15.21,1193.02,1182.35,115549
Z,1/27/18,232,149,64,1121306,139465,34921,1.03,2133.81,1084.3,128988
Z,2/3/18,773,509,233,1095665,80376,27728,2.39,1573.36,442.95,136013
Z,2/10/18,660,3,379,1165446,79818,35288,5.05,1095.5,547.85,107352
Z,2/17/18,225,508,639,1702190,185419,33811,12.54,2127.68,517.31,162716
Z,2/24/18,123,316,439,1489189,139,26692,9.4,2.1,606.58,151149
Z,3/3/18,390,725,700,1135029,28194,28972,9.07,425.02,528.01,135461
Z,3/10/18,333,393,614,1266345,120648,31188,11.38,2388.83,680.68,148232
Z,3/17/18,629,967,169,1248685,13028,32833,3.95,304.86,517.12,147990
Z,3/24/18,582,551,980,1137811,102971,50675,9.7,3011.9,1277.01,123236
Z,3/31/18,1,288,243,1146560,65773,39180,3.41,1790.67,599.45,129508
Z,4/7/18,128,602,312567,1124330,140045,27412,4388.44,3655.17,690.78,103628
Z,4/14/18,271,678,493807,1361448,95120,26672,9244.07,1819.17,348.07,114121
Z,4/21/18,559,959,440780,1105456,64488,34272,4839.76,798.04,740.28,147938
Z,4/28/18,457,905,486736,1269600,41602,24282,11915.3,964.13,584.59,121363
Z,5/5/18,235,993,545180,1071705,86033,23723,11383.36,2535.82,320.26,122237
Z,5/12/18,644,209,724007,931887,97695,32770,9513.45,2879.56,523.5,150034
Z,5/19/18,233,284,740801,1016520,8983,25854,12534.35,167.76,413.02,119827
Z,5/26/18,762,8,734631,1227144,24946,30248,13223.36,533.22,755.44,104244
Z,6/2/18,864,148,564773,897274,81339,31482,14232.28,2397.47,864.18,123367
Z,6/9/18,88,836,536524,1007846,139966,30483,7629.37,4377.44,541.84,121427
Z,6/16/18,832,354,501241,907971,74587,30133,7668.99,1963.5,427.14,130393
Z,6/23/18,712,288,538413,1059086,49186,36934,8237.72,1106.69,922.43,95509
Z,6/30/18,944,370,642256,997537,60726,45406,13525.91,792.47,1317.91,127846
Z,7/7/18,349,536,961258,869484,48977,36344,12630.93,1377.48,596.95,92489
Z,7/14/18,434,823,1096970,1242842,184829,37919,12439.64,3701.2,784.92,158983
Z,7/21/18,171,482,827673,944782,161351,31000,9832.76,3884.53,906.75,162259
Z,7/28/18,1000,617,875280,985922,100434,30034,17015.44,1717.42,831.19,119969
Z,8/4/18,410,323,795970,768829,112616,32354,13754.36,3522.07,677.01,126901
Z,8/11/18,324,945,860966,958161,139655,28284,18131.94,3142.24,350.01,119734
Z,8/18/18,403,565,1367385,1110061,233685,34779,29289.39,4837.28,453.87,146064
Z,8/25/18,629,442,1384818,1124237,466852,38911,32654.01,10294.09,849.23,177572
Z,9/1/18,210,930,1546049,890026,354068,32677,32559.79,9559.84,580.83,135989
Z,9/8/18,673,145,1399624,932773,438588,28714,17131.4,10855.05,620.22,127854
Z,9/15/18,174,968,1537790,907245,323706,25434,21313.77,4588.53,761.11,142609
Z,9/22/18,708,562,1430079,878964,369319,16168,29602.64,11467.35,476.55,145913
Z,9/29/18,852,101,1836185,775246,358080,25274,38009.03,4270.1,796.13,155819
Z,10/6/18,53,1511,1691008,712093,139447,18783,33481.96,3012.06,300.06,173748
Z,10/13/18,224,2623,1312732,705827,187245,20862,22684.01,3286.15,305.11,213623
Z,10/20/18,738,2735,1793168,694699,159226,19559,21302.84,4119.97,343.26,236392
Z,10/27/18,64,3538,1662490,734842,170688,18396,23939.86,4224.53,376.66,185567
Z,11/3/18,175,3377,1690251,720640,270126,16295,40160.36,7050.29,494.96,244513
Z,11/10/18,547,10721,3262199,1495213,383342,21962,36993.34,10350.23,301.43,370457
Z,11/17/18,273,8087,4856236,1468271,547781,14389,55069.72,10106.56,168.35,404050
Z,11/24/18,1129,4067,5411108,1494096,1145295,16421,88633.95,23192.22,243.85,627704
Z,12/1/18,2272,3375,3432181,1846098,197330,19467,76606.28,3818.34,521.23,570323
Z,12/8/18,46641,5554,1464977,1142387,93649,18977,15558.06,1601.4,298.89,367872
Z,12/15/18,37478,9169,1075202,948505,165681,14254,16450.59,4063.33,323.92,419825
Z,12/22/18,13412,8671,985025,925013,97830,16891,16666.62,2751.47,505.46,212246
Z,12/29/18,14069,7719,1058232,1304227,47178,22755,19619.62,1348.11,409.59,130371
Z,1/5/19,8960,6852,932533,1301665,19800,23387,16114.17,222.75,547.26,170394
Z,1/12/19,15629,6141,870550,976007,54467,31813,13476.11,1286.78,415.16,121006
Z,1/19/19,17563,5138,915534,1225140,120380,35550,15820.43,1516.79,415.94,141353
Z,1/26/19,17853,6938,888483,997763,463064,42345,12634.23,13648.81,838.43,126318
Z,2/2/19,11669,4824,1008754,958678,311157,34792,17976,9241.36,571.46,143350
Z,2/9/19,14916,5271,851259,963142,156231,33385,17008.15,4815.82,886.37,138362
Z,2/16/19,22102,10409,621366,1230859,216774,33316,9283.21,3121.55,577.2,199555
Z,2/23/19,8185,5800,658972,808267,78761,46334,10438.12,1736.68,948.69,155367
Z,3/2/19,210,5652,996532,1109448,41869,33458,15067.56,1215.25,692.58,141448
Z,3/9/19,105,4226,996334,1035980,58749,29310,18651.37,1255.76,659.48,122352
Z,3/16/19,597,6127,941682,951830,135169,41484,15594.25,3740.8,1148.07,144574
Z,3/23/19,991,11652,1203409,951465,190385,32851,27076.7,2655.87,850.02,141972
Z,3/30/19,519,16047,789167,1167498,232509,35562,11790.15,5493.03,504.09,130557
Z,4/6/19,4105,17511,921187,977967,104824,26062,19566.01,2193.44,815.09,112703
Z,4/13/19,4846,16397,1188833,948524,181461,26461,14765.31,2327.24,494.16,110033
Z,4/20/19,7705,16774,1137165,1031123,265328,21337,22311.18,5492.29,585.7,196772
Z,4/27/19,11171,13883,930256,1197325,243338,25270,11888.67,2737.55,551.52,151547
Z,5/4/19,17894,15131,1172519,853482,162435,18308,14351.63,2302.52,362.5,131756
Z,5/11/19,20768,18706,966076,701077,209788,19760,14607.07,5947.49,306.77,135273
Z,5/18/19,23770,22058,825764,827542,314314,22015,13526.01,7142.79,282.34,112454
Z,5/25/19,24532,20596,1161446,804645,391059,17472,13797.98,8358.89,550.37,142174
Z,6/1/19,30623,23602,1081941,703156,115802,17138,17527.44,2866.1,370.18,122721
Z,6/8/19,153170,37739,1000937,654125,273288,22101,14954,7809.2,676.29,119453
Z,6/15/19,92687,38039,702957,702923,347284,23121,12779.76,6719.95,463,164434
Z,6/22/19,39954,33479,474220,845351,288013,19452,10499.23,8489.18,564.59,146770
Z,6/29/19,44741,32469,870391,869489,182851,18446,21620.51,2386.21,468.99,131535
Z,7/6/19,38055,33949,1162065,811128,155478,22847,18825.45,3498.26,688.84,111969
Z,7/13/19,36945,55428,1399878,512235,380053,30425,25449.78,11971.67,718.79,169916
Z,7/20/19,33996,73770,1107355,1078527,215326,29170,26111.43,2955.35,498.81,132930
Z,7/27/19,53496,62574,1140402,683534,278386,24012,17858.7,3382.39,286.34,98073
Z,8/3/19,110853,75995,557309,537641,99834,23566,7022.09,2313.65,524.93,123930
Z,8/10/19,50901,87077,643273,658009,132514,25633,15747.32,1967.83,346.05,104878
Z,8/17/19,50558,80851,773555,717812,208769,26083,18797.39,4838.22,381.46,122245
Z,8/24/19,51766,56019,1076493,712888,158169,25461,26158.78,1992.93,641.62,201415
Z,8/31/19,48758,34008,692924,774205,162377,25423,9603.93,3434.27,652.1,158636
Z,9/7/19,52826,30755,1092891,964843,429347,21561,10819.62,6955.42,397.8,184338
Z,9/14/19,51201,23988,645455,1227705,419772,22930,13360.92,6705.86,335.35,182166
Z,9/21/19,52335,22704,652577,1244983,649342,21275,7400.22,20015.97,344.66,135679
Z,9/28/19,65429,31100,1296432,736457,1902760,22447,32670.09,30396.59,520.21,144701
Z,10/5/19,15047,35422,1334585,1064437,458028,20931,32910.87,12675.92,621.65,342572
Z,10/12/19,15979,20205,1126338,1133581,524487,20560,24126.16,9204.75,559.75,212774
Z,10/19/19,26079,20956,1067154,1009143,413766,27283,19208.77,5678.94,343.77,275516
Z,10/26/19,22383,23813,2218516,992131,398429,22772,20765.31,6006.32,348.41,196010
Z,11/2/19,22169,28341,2589880,908850,423923,22656,23308.92,10492.09,468.98,230055
Z,11/9/19,21130,35493,6016998,1460901,716842,21078,122385.74,15161.21,350.95,364275
Z,11/16/19,23364,51324,6226444,1886982,1459045,23603,144578.03,31187.09,642.59,383284
Z,11/23/19,15133,44957,5238315,1022159,3037993,20559,49973.53,42380,504.21,417377
Z,11/30/19,15281,33245,5283791,1884721,1785339,20910,56113.86,51016.06,423.43,777035
